"count","total","media","query","smooth"
39,2802,"lemonde","Biodiversite",0.0136616511439606
20,3055,"lemonde","Biodiversite",0.00671031096563011
39,2573,"lemonde","Biodiversite",0.0140724364253475
41,2468,"lemonde","Biodiversite",0.0142792031053583
46,2886,"lemonde","Biodiversite",0.0144879652063964
49,2574,"lemonde","Biodiversite",0.0146982919106123
47,2166,"lemonde","Biodiversite",0.0149097399193118
60,3128,"lemonde","Biodiversite",0.0151218534884195
52,3159,"lemonde","Biodiversite",0.0153341645291797
29,2976,"lemonde","Biodiversite",0.00991263440860215
46,2714,"lemonde","Biodiversite",0.0157574460064726
48,2824,"lemonde","Biodiversite",0.015967420357648
37,2673,"lemonde","Biodiversite",0.0161756006645562
38,3054,"lemonde","Biodiversite",0.0163814608945754
41,2877,"lemonde","Biodiversite",0.0165844646331744
39,2863,"lemonde","Biodiversite",0.0167840656356017
52,3158,"lemonde","Biodiversite",0.0169818186809222
46,2698,"lemonde","Biodiversite",0.0171795335748253
43,2129,"lemonde","Biodiversite",0.0173770371185671
78,2964,"lemonde","Biodiversite",0.0264844804318489
60,3011,"lemonde","Biodiversite",0.017770701099616
55,2896,"lemonde","Biodiversite",0.0179664990778099
37,2837,"lemonde","Biodiversite",0.0181613609355938
39,3067,"lemonde","Biodiversite",0.0183550978564937
57,2870,"lemonde","Biodiversite",0.0185475181449584
50,3192,"lemonde","Biodiversite",0.0187384273228131
42,2853,"lemonde","Biodiversite",0.01892762823209
52,2852,"lemonde","Biodiversite",0.019114921144218
50,3012,"lemonde","Biodiversite",0.0193001038755566
72,2701,"lemonde","Biodiversite",0.0194829719092576
57,2129,"lemonde","Biodiversite",0.0196633185234408
70,3027,"lemonde","Biodiversite",0.0198411074348149
72,3011,"lemonde","Biodiversite",0.0200164744258581
79,3082,"lemonde","Biodiversite",0.0201894710855582
88,2786,"lemonde","Biodiversite",0.0317659727207466
119,5716,"lemonde","Biodiversite",0.0205285713050386
90,5326,"lemonde","Biodiversite",0.0206947893668805
130,6181,"lemonde","Biodiversite",0.0208588659640314
112,5632,"lemonde","Biodiversite",0.0210208635971373
114,6046,"lemonde","Biodiversite",0.0211808467507922
150,6267,"lemonde","Biodiversite",0.0213388818326128
71,3432,"lemonde","Biodiversite",0.0214950371145287
51,2346,"lemonde","Biodiversite",0.0216493826762838
74,3207,"lemonde","Biodiversite",0.0218019903511408
18,927,"lemonde","Biodiversite",0.021952933673784
0,1,"lacroix","Climatique",0.00188005318393492
0,78,"lacroix","Climatique",0.00189272370876612
6,2021,"lacroix","Climatique",0.00190651443521206
4,2079,"lacroix","Climatique",0.00192144697340625
1,1452,"lacroix","Climatique",0.00193754401047231
1,1521,"lacroix","Climatique",0.0019548293386219
3,1879,"lacroix","Climatique",0.00197332788349033
6,1987,"lacroix","Climatique",0.00199306573270892
1,1885,"lacroix","Climatique",0.00201407016471279
3,1808,"lacroix","Climatique",0.00203636967778292
3,1669,"lacroix","Climatique",0.00205999401932116
5,1926,"lacroix","Climatique",0.00208491918210085
4,1672,"lacroix","Climatique",0.00211111579226159
5,1579,"lacroix","Climatique",0.00213860721531421
2,1893,"lacroix","Climatique",0.0021674177731486
3,2027,"lacroix","Climatique",0.00219757275027505
3,1826,"lacroix","Climatique",0.00222909840006218
2,1852,"lacroix","Climatique",0.00226202195097075
7,2021,"lacroix","Climatique",0.0022963716127827
7,1900,"lacroix","Climatique",0.00233217658282456
2,1945,"lacroix","Climatique",0.00236946705218454
3,1887,"lacroix","Climatique",0.00240827421192237
0,1920,"lacroix","Climatique",0.00244863833469648
9,1882,"lacroix","Climatique",0.00249059689739656
4,1752,"lacroix","Climatique",0.00253417827471219
2,1559,"lacroix","Climatique",0.00257941166543759
3,2009,"lacroix","Climatique",0.00262632708330396
4,2125,"lacroix","Climatique",0.00267495534781798
7,1763,"lacroix","Climatique",0.00272532807510599
9,1967,"lacroix","Climatique",0.00277747766876352
4,1134,"lacroix","Climatique",0.00283143731070987
5,1042,"lacroix","Climatique",0.00288724095204716
3,1086,"lacroix","Climatique",0.00294492330392365
1,904,"lacroix","Climatique",0.00300514774487711
1,820,"lacroix","Climatique",0.00306843721515033
1,925,"lacroix","Climatique",0.00313461064160563
1,761,"lacroix","Climatique",0.00320347860699318
8,732,"lacroix","Climatique",0.00327484249369855
3,1078,"lacroix","Climatique",0.00334849373332607
3,1139,"lacroix","Climatique",0.00342421316206692
5,1012,"lacroix","Climatique",0.00350177048178834
7,1099,"lacroix","Climatique",0.0035809238267687
4,1031,"lacroix","Climatique",0.00366141943599159
6,933,"lacroix","Climatique",0.00374299143090241
3,898,"lacroix","Climatique",0.00383038318428865
4,993,"lacroix","Climatique",0.00392741520154583
1,934,"lacroix","Climatique",0.0040323750740692
2,1034,"lacroix","Climatique",0.00414346480290605
2,831,"lacroix","Climatique",0.00425878651427957
3,776,"lacroix","Climatique",0.00437633329450924
2,1075,"lacroix","Climatique",0.00449398513774729
6,1092,"lacroix","Climatique",0.00460950999879475
3,995,"lacroix","Climatique",0.00472056994264574
6,1066,"lacroix","Climatique",0.00482473238241398
5,1093,"lacroix","Climatique",0.00491948639799767
5,1095,"lacroix","Climatique",0.00501183302363841
2,1162,"lacroix","Climatique",0.00510967096191775
5,986,"lacroix","Climatique",0.0052117549529743
2,1038,"lacroix","Climatique",0.00531678989631015
2,981,"lacroix","Climatique",0.0054234274337788
3,804,"lacroix","Climatique",0.00553026434880995
3,782,"lacroix","Climatique",0.005635842779329
9,1081,"lacroix","Climatique",0.00573865224166963
5,1086,"lacroix","Climatique",0.00583713346276286
18,1095,"lacroix","Climatique",0.00592968401802974
5,1016,"lacroix","Climatique",0.0060146657727192
10,1105,"lacroix","Climatique",0.00609500040944013
11,1028,"lacroix","Climatique",0.00617464067460138
6,1142,"lacroix","Climatique",0.0062534721501076
17,1043,"lacroix","Climatique",0.00633137854341673
9,1127,"lacroix","Climatique",0.00640824178678102
9,1101,"lacroix","Climatique",0.00648394214294182
10,911,"lacroix","Climatique",0.00655835831727221
5,820,"lacroix","Climatique",0.00663136757636235
5,1051,"lacroix","Climatique",0.00670284587304288
7,1202,"lacroix","Climatique",0.00677266797784252
7,1120,"lacroix","Climatique",0.00684070761687662
6,1126,"lacroix","Climatique",0.00689862599709458
10,1225,"lacroix","Climatique",0.00694025075983876
4,1148,"lacroix","Climatique",0.00696877884418756
6,1100,"lacroix","Climatique",0.00698747885512709
4,1096,"lacroix","Climatique",0.00699966354021256
3,1062,"lacroix","Climatique",0.00700867024862976
11,1071,"lacroix","Climatique",0.00701784936675371
8,1069,"lacroix","Climatique",0.00703056072721572
12,830,"lacroix","Climatique",0.00705017798991905
8,1139,"lacroix","Climatique",0.00708010099336167
5,1283,"lacroix","Climatique",0.00712377607301417
13,1083,"lacroix","Climatique",0.00717009657016252
4,1089,"lacroix","Climatique",0.0072071463323556
4,1202,"lacroix","Climatique",0.00723724071109083
7,1095,"lacroix","Climatique",0.00726272772191649
12,1138,"lacroix","Climatique",0.0072859784509966
7,1183,"lacroix","Climatique",0.00730938137480411
5,1075,"lacroix","Climatique",0.00733534059097336
14,1152,"lacroix","Climatique",0.00736627795883405
5,1066,"lacroix","Climatique",0.00740463914811194
19,811,"lacroix","Climatique",0.00745290359370751
32,1279,"lacroix","Climatique",0.0254104769351055
11,1393,"lacroix","Climatique",0.00757644137487565
6,1117,"lacroix","Climatique",0.0076313777421763
17,1171,"lacroix","Climatique",0.00768136384025726
4,1358,"lacroix","Climatique",0.00772940320413218
12,1335,"lacroix","Climatique",0.00777853938004418
10,1434,"lacroix","Climatique",0.00783185477538367
14,1327,"lacroix","Climatique",0.00789247549290518
8,1268,"lacroix","Climatique",0.00796358214447256
11,1373,"lacroix","Climatique",0.00804842663810816
5,1105,"lacroix","Climatique",0.00815035492955302
13,1240,"lacroix","Climatique",0.00827283572579463
12,1395,"lacroix","Climatique",0.00841215692990093
12,1430,"lacroix","Climatique",0.00856191927901591
12,1304,"lacroix","Climatique",0.00872166603702813
13,1384,"lacroix","Climatique",0.00889092836715484
22,1418,"lacroix","Climatique",0.00906922202282789
15,1337,"lacroix","Climatique",0.00925604432163359
7,1405,"lacroix","Climatique",0.0094508714022918
5,1420,"lacroix","Climatique",0.0096531557645491
10,1377,"lacroix","Climatique",0.00986232409175483
18,1416,"lacroix","Climatique",0.0100777753557859
24,1091,"lacroix","Climatique",0.0102988792038873
9,1165,"lacroix","Climatique",0.0105472241539905
20,1473,"lacroix","Climatique",0.0108400553073068
13,1424,"lacroix","Climatique",0.0111700236627542
13,1323,"lacroix","Climatique",0.0115294236466153
21,1469,"lacroix","Climatique",0.0119100789875365
11,1604,"lacroix","Climatique",0.012303265023168
12,1476,"lacroix","Climatique",0.0126996673080015
11,1598,"lacroix","Climatique",0.0130893763513124
12,1364,"lacroix","Climatique",0.0134619182895503
17,1466,"lacroix","Climatique",0.0138063212918851
14,1538,"lacroix","Climatique",0.0141112175138401
25,1279,"lacroix","Climatique",0.014410584738756
18,1330,"lacroix","Climatique",0.0147418552122476
15,1564,"lacroix","Climatique",0.0150984378961158
31,1544,"lacroix","Climatique",0.0154734454561902
19,1522,"lacroix","Climatique",0.0158596508340414
25,1495,"lacroix","Climatique",0.0162494625706173
47,1684,"lacroix","Climatique",0.0166349187936719
37,1508,"lacroix","Climatique",0.0170076997693312
31,1661,"lacroix","Climatique",0.0173591589145729
24,1622,"lacroix","Climatique",0.0176803721727346
41,1630,"lacroix","Climatique",0.0179622056692886
43,1886,"lacroix","Climatique",0.0182332884642539
39,1551,"lacroix","Climatique",0.0185240221600345
30,1462,"lacroix","Climatique",0.0188276787473704
46,1601,"lacroix","Climatique",0.0191373173050841
42,1777,"lacroix","Climatique",0.0194457711299612
26,1634,"lacroix","Climatique",0.0197456481589959
54,1515,"lacroix","Climatique",0.0200293446258027
27,1796,"lacroix","Climatique",0.0202890718940731
16,1762,"lacroix","Climatique",0.0205168964179754
28,1655,"lacroix","Climatique",0.0207047927927196
31,1797,"lacroix","Climatique",0.0208447098783689
22,1606,"lacroix","Climatique",0.0209377333191058
41,1849,"lacroix","Climatique",0.0209928288629033
33,1610,"lacroix","Climatique",0.0210138844003818
23,1555,"lacroix","Climatique",0.0210048837564411
40,2019,"lacroix","Climatique",0.0209698765304447
30,2006,"lacroix","Climatique",0.0209129517505513
39,1748,"lacroix","Climatique",0.0208382153262562
67,1916,"lacroix","Climatique",0.0207497712889501
39,1918,"lacroix","Climatique",0.0206517068152003
47,1818,"lacroix","Climatique",0.0205480810314702
25,1953,"lacroix","Climatique",0.0204429176020848
43,1802,"lacroix","Climatique",0.0203073046796229
22,1639,"lacroix","Climatique",0.020117370624678
51,1840,"lacroix","Climatique",0.0198846855827311
37,1616,"lacroix","Climatique",0.019620739671912
22,1598,"lacroix","Climatique",0.0193368412157567
70,1917,"lacroix","Climatique",0.0190440435527263
48,2071,"lacroix","Climatique",0.0187531004888764
41,1899,"lacroix","Climatique",0.0184744504953181
113,1948,"lacroix","Climatique",0.058264887063655
52,2061,"lacroix","Climatique",0.0179943142632354
27,1933,"lacroix","Climatique",0.0177612211590931
33,2342,"lacroix","Climatique",0.0174788796097356
33,2030,"lacroix","Climatique",0.017159040789801
34,1972,"lacroix","Climatique",0.0168132350757621
29,2032,"lacroix","Climatique",0.016452667807262
31,1835,"lacroix","Climatique",0.0160881465886067
30,1881,"lacroix","Climatique",0.0157300402564813
31,2193,"lacroix","Climatique",0.0153882696695403
37,2062,"lacroix","Climatique",0.0150723304837811
32,2001,"lacroix","Climatique",0.0147913480663992
38,2126,"lacroix","Climatique",0.0145541646720954
40,2067,"lacroix","Climatique",0.0143211904401767
8,980,"lacroix","Climatique",0.014053905957916
20,2109,"lacroix","Climatique",0.0137624621391443
13,1895,"lacroix","Climatique",0.0134567278389843
42,2367,"lacroix","Climatique",0.0131462172430901
37,2339,"lacroix","Climatique",0.0128400469921679
20,2037,"lacroix","Climatique",0.0125469231627724
24,2115,"lacroix","Climatique",0.0122751582345426
14,2530,"lacroix","Climatique",0.0120327181670803
16,2467,"lacroix","Climatique",0.0118272996882805
59,2301,"lacroix","Climatique",0.0116664378615873
26,2122,"lacroix","Climatique",0.0115262803332549
24,2356,"lacroix","Climatique",0.0113810416903058
24,2469,"lacroix","Climatique",0.0112352361781182
39,2686,"lacroix","Climatique",0.0110932671865536
29,2466,"lacroix","Climatique",0.0109594285723455
21,2536,"lacroix","Climatique",0.0108379145207623
21,2666,"lacroix","Climatique",0.0107328379618575
38,2634,"lacroix","Climatique",0.0106482575527854
35,2789,"lacroix","Climatique",0.0105882132319079
23,2798,"lacroix","Climatique",0.0105567703427925
30,2875,"lacroix","Climatique",0.010558072316677
34,2629,"lacroix","Climatique",0.0106018430628497
25,2491,"lacroix","Climatique",0.0106900001066607
27,2471,"lacroix","Climatique",0.0108151814180371
19,2262,"lacroix","Climatique",0.0109700573368912
18,2212,"lacroix","Climatique",0.0111472121508303
131,11186,"lacroix","Climatique",0.0113390543752857
23,2299,"lacroix","Climatique",0.0115377557270421
23,2478,"lacroix","Climatique",0.0117352187477359
24,2556,"lacroix","Climatique",0.0119230730109501
32,1960,"lacroix","Climatique",0.01209269983577
44,2391,"lacroix","Climatique",0.0122352854320597
33,2396,"lacroix","Climatique",0.012378340395372
32,2247,"lacroix","Climatique",0.0125516643671256
19,2267,"lacroix","Climatique",0.0127497292845803
38,2540,"lacroix","Climatique",0.0129668949988763
21,2317,"lacroix","Climatique",0.0131973607003366
33,2523,"lacroix","Climatique",0.0134351309953395
21,2346,"lacroix","Climatique",0.0136739966036251
19,2474,"lacroix","Climatique",0.0139075296343179
30,2555,"lacroix","Climatique",0.0141290933930616
28,2291,"lacroix","Climatique",0.0143318666718885
24,2181,"lacroix","Climatique",0.0145088824782041
52,2635,"lacroix","Climatique",0.0146682458981518
33,2636,"lacroix","Climatique",0.0148236526164812
52,2380,"lacroix","Climatique",0.0149764666834165
61,2328,"lacroix","Climatique",0.0151280827148848
45,2581,"lacroix","Climatique",0.0152799246004962
61,2271,"lacroix","Climatique",0.015433444893968
63,2505,"lacroix","Climatique",0.0155901248844907
40,2312,"lacroix","Climatique",0.0157514753475262
85,2107,"lacroix","Climatique",0.0405790223065971
110,2543,"lacroix","Climatique",0.043452615021628
81,2289,"lacroix","Climatique",0.0356050677151595
70,2034,"lacroix","Climatique",0.0346607669616519
108,2509,"lacroix","Climatique",0.043244320446393
112,2449,"lacroix","Climatique",0.0459371171906901
168,2466,"lacroix","Climatique",0.0683292781832928
192,2558,"lacroix","Climatique",0.075254104769351
60,3366,"lacroix","Climatique",0.0171188000475326
41,2822,"lacroix","Climatique",0.0172465169161487
36,3048,"lacroix","Climatique",0.0173863173304507
38,2836,"lacroix","Climatique",0.0175442539383503
28,2946,"lacroix","Climatique",0.0177265052422486
45,3328,"lacroix","Climatique",0.0179394094670168
24,2762,"lacroix","Climatique",0.0181558691836815
44,2536,"lacroix","Climatique",0.0183495501305978
53,3146,"lacroix","Climatique",0.0185282428048779
75,2980,"lacroix","Climatique",0.0186999218764775
80,3210,"lacroix","Climatique",0.018872720258145
50,3150,"lacroix","Climatique",0.0190549208700432
63,3255,"lacroix","Climatique",0.0192549660522658
42,2863,"lacroix","Climatique",0.0194814845772056
53,3449,"lacroix","Climatique",0.0197433362038145
66,2951,"lacroix","Climatique",0.0200496736967578
84,3370,"lacroix","Climatique",0.0204240083972554
93,3327,"lacroix","Climatique",0.0208754965723442
63,2793,"lacroix","Climatique",0.0213918492302635
46,2688,"lacroix","Climatique",0.0219603701851402
93,3048,"lacroix","Climatique",0.0225677801277124
83,3039,"lacroix","Climatique",0.0232000906525861
117,2997,"lacroix","Climatique",0.0238425279878517
76,2959,"lacroix","Climatique",0.0244795060698149
80,3112,"lacroix","Climatique",0.0250946485378493
60,2797,"lacroix","Climatique",0.0256708591970833
56,3225,"lacroix","Climatique",0.0261904405153477
38,2846,"lacroix","Climatique",0.0266893846495639
46,2923,"lacroix","Climatique",0.0272122594919256
62,3178,"lacroix","Climatique",0.0277537255316234
59,2785,"lacroix","Climatique",0.0283082314177377
62,2549,"lacroix","Climatique",0.0288700035063604
116,2971,"lacroix","Climatique",0.0294330415229647
102,2969,"lacroix","Climatique",0.0299911202925536
89,2877,"lacroix","Climatique",0.0305377974875767
154,2887,"lacroix","Climatique",0.0535157603048147
87,3129,"lacroix","Climatique",0.0315701802918427
73,2813,"lacroix","Climatique",0.0320420684723405
106,2909,"lacroix","Climatique",0.0324797768065279
89,2799,"lacroix","Climatique",0.0328892169909808
112,2943,"lacroix","Climatique",0.0332757811453544
83,2726,"lacroix","Climatique",0.0336450291905574
123,2697,"lacroix","Climatique",0.0340026691347922
127,2385,"lacroix","Climatique",0.0343545425918748
131,2853,"lacroix","Climatique",0.0347066154989533
130,3013,"lacroix","Climatique",0.0350649740041425
115,2671,"lacroix","Climatique",0.0354358254963009
148,2569,"lacroix","Climatique",0.0578045932269366
129,2936,"lacroix","Climatique",0.0362404851494146
93,2626,"lacroix","Climatique",0.0366501025888939
105,3052,"lacroix","Climatique",0.0370243451501323
73,2509,"lacroix","Climatique",0.0373709406767699
66,2437,"lacroix","Climatique",0.0376978064096342
105,2786,"lacroix","Climatique",0.0380130216305636
70,2505,"lacroix","Climatique",0.0383248092227403
75,2300,"lacroix","Climatique",0.0386415260969482
123,2862,"lacroix","Climatique",0.0389716624391863
97,2781,"lacroix","Climatique",0.0393238497368252
102,2714,"lacroix","Climatique",0.039706877537801
95,2754,"lacroix","Climatique",0.0401297188900078
106,2763,"lacroix","Climatique",0.0405752836384102
72,2464,"lacroix","Climatique",0.0410216542669471
109,2977,"lacroix","Climatique",0.0414707504387762
126,2609,"lacroix","Climatique",0.0419245322980976
78,2593,"lacroix","Climatique",0.0423850006757634
107,3066,"lacroix","Climatique",0.042854197727637
127,2567,"lacroix","Climatique",0.0433342080025248
145,2361,"lacroix","Climatique",0.0438271599363204
149,2832,"lacroix","Climatique",0.0443352277687558
141,2627,"lacroix","Climatique",0.0448606338788567
185,2594,"lacroix","Climatique",0.0715111796453354
103,2713,"lacroix","Climatique",0.0459651471192384
113,2789,"lacroix","Climatique",0.0465328554860663
95,2508,"lacroix","Climatique",0.0471094024574912
132,2886,"lacroix","Climatique",0.0476954271525487
112,2710,"lacroix","Climatique",0.0482915822557833
169,2724,"lacroix","Climatique",0.0488985343124599
123,2851,"lacroix","Climatique",0.0495169640499508
128,2316,"lacroix","Climatique",0.0501475667248998
161,2182,"lacroix","Climatique",0.0507910524957368
149,2714,"lacroix","Climatique",0.0514481468200992
145,2592,"lacroix","Climatique",0.0521195908766833
165,2578,"lacroix","Climatique",0.0528042991902445
127,2631,"lacroix","Climatique",0.0535008482018861
130,2658,"lacroix","Climatique",0.054209486926337
114,2355,"lacroix","Climatique",0.0549304682921643
111,2629,"lacroix","Climatique",0.0556640491913238
123,2349,"lacroix","Climatique",0.0564104905285805
139,2325,"lacroix","Climatique",0.0571700572707454
161,2549,"lacroix","Climatique",0.0579430184956825
135,2191,"lacroix","Climatique",0.0587296474410281
163,2110,"lacroix","Climatique",0.0595302215525716
191,2525,"lacroix","Climatique",0.0603450225322393
154,2485,"lacroix","Climatique",0.06117349701849
143,2404,"lacroix","Climatique",0.0620150614720668
99,1373,"lacroix","Climatique",0.062869958070005
84,1336,"lacroix","Climatique",0.0637384323737499
66,1168,"lacroix","Climatique",0.0646207333575993
57,1257,"lacroix","Climatique",0.0655171134366526
80,1210,"lacroix","Climatique",0.0664278284942228
72,1204,"lacroix","Climatique",0.0673531379086655
83,1234,"lacroix","Climatique",0.0682933045795787
53,929,"lacroix","Climatique",0.0692485949533267
0,1,"lacroix","Effet de serre",0.0019789601487351
0,78,"lacroix","Effet de serre",0.00192105370503358
4,2021,"lacroix","Effet de serre",0.00186695145987407
4,2079,"lacroix","Effet de serre",0.00181659428580958
2,1452,"lacroix","Effet de serre",0.0017699264895103
2,1521,"lacroix","Effet de serre",0.00172689637509443
2,1879,"lacroix","Effet de serre",0.00168745682003852
5,1987,"lacroix","Effet de serre",0.0016515658636457
2,1885,"lacroix","Effet de serre",0.00161918730805011
1,1808,"lacroix","Effet de serre",0.0015902913317349
2,1669,"lacroix","Effet de serre",0.00156485511554103
7,1926,"lacroix","Effet de serre",0.00154269230166392
2,1672,"lacroix","Effet de serre",0.00152356717598847
4,1579,"lacroix","Effet de serre",0.00150739521075014
2,1893,"lacroix","Effet de serre",0.00149410057228269
1,2027,"lacroix","Effet de serre",0.00148361583720217
1,1826,"lacroix","Effet de serre",0.00147588171139053
1,1852,"lacroix","Effet de serre",0.00147084675180333
0,2021,"lacroix","Effet de serre",0.00146846709112383
2,1900,"lacroix","Effet de serre",0.00146870616528331
2,1945,"lacroix","Effet de serre",0.0014715344438658
1,1887,"lacroix","Effet de serre",0.00147692916341329
1,1920,"lacroix","Effet de serre",0.00148537318964504
7,1882,"lacroix","Effet de serre",0.00149726913755961
0,1752,"lacroix","Effet de serre",0.00151248556942066
1,1559,"lacroix","Effet de serre",0.00153089857694122
4,2009,"lacroix","Effet de serre",0.00155238996616891
4,2125,"lacroix","Effet de serre",0.00157684554042897
8,1763,"lacroix","Effet de serre",0.00160415348140582
15,1967,"lacroix","Effet de serre",0.00163420282843071
4,1134,"lacroix","Effet de serre",0.00166688205603078
6,1042,"lacroix","Effet de serre",0.00170207774978317
0,1086,"lacroix","Effet de serre",0.00173967338050743
0,904,"lacroix","Effet de serre",0.00178306655709708
1,820,"lacroix","Effet de serre",0.00183513847108769
2,925,"lacroix","Effet de serre",0.00189498294978708
0,761,"lacroix","Effet de serre",0.00196165812581916
0,732,"lacroix","Effet de serre",0.00203416527692844
0,1078,"lacroix","Effet de serre",0.00211143182522933
2,1139,"lacroix","Effet de serre",0.00219229849461056
2,1012,"lacroix","Effet de serre",0.00227551062385101
4,1099,"lacroix","Effet de serre",0.00235971363201741
8,1031,"lacroix","Effet de serre",0.00244345263193458
1,933,"lacroix","Effet de serre",0.0025251761869956
2,898,"lacroix","Effet de serre",0.00261391038233801
1,993,"lacroix","Effet de serre",0.00271816452340936
0,934,"lacroix","Effet de serre",0.00283543782051198
3,1034,"lacroix","Effet de serre",0.00296303167925179
0,831,"lacroix","Effet de serre",0.00309799540264442
2,776,"lacroix","Effet de serre",0.00323709123793731
0,1075,"lacroix","Effet de serre",0.00337677874268292
8,1092,"lacroix","Effet de serre",0.00351321843723105
3,995,"lacroix","Effet de serre",0.00364229470658894
3,1066,"lacroix","Effet de serre",0.003759657914306
6,1093,"lacroix","Effet de serre",0.00386078569543312
4,1095,"lacroix","Effet de serre",0.00396479077587092
0,1162,"lacroix","Effet de serre",0.00409093731771762
6,986,"lacroix","Effet de serre",0.00423471706640668
3,1038,"lacroix","Effet de serre",0.00439135857402833
2,981,"lacroix","Effet de serre",0.00455574408504763
2,804,"lacroix","Effet de serre",0.00472236173412478
0,782,"lacroix","Effet de serre",0.00488529299389334
11,1081,"lacroix","Effet de serre",0.00503823529616074
5,1086,"lacroix","Effet de serre",0.00517455974616407
24,1095,"lacroix","Effet de serre",0.0223744292237443
11,1016,"lacroix","Effet de serre",0.00536979926310099
4,1105,"lacroix","Effet de serre",0.00542597944092333
8,1028,"lacroix","Effet de serre",0.00546621212640132
8,1142,"lacroix","Effet de serre",0.00549267505802739
15,1043,"lacroix","Effet de serre",0.00550762758260339
11,1127,"lacroix","Effet de serre",0.00551338348019667
7,1101,"lacroix","Effet de serre",0.00551228882722027
12,911,"lacroix","Effet de serre",0.00550670489158124
5,820,"lacroix","Effet de serre",0.00549899605640035
5,1051,"lacroix","Effet de serre",0.00549152277074036
6,1202,"lacroix","Effet de serre",0.00548663952705606
5,1120,"lacroix","Effet de serre",0.0054866978656852
3,1126,"lacroix","Effet de serre",0.00547220612911454
7,1225,"lacroix","Effet de serre",0.00542646038615333
2,1148,"lacroix","Effet de serre",0.005356119606863
5,1100,"lacroix","Effet de serre",0.00526788280524835
5,1096,"lacroix","Effet de serre",0.00516836321913997
5,1062,"lacroix","Effet de serre",0.00506399890036815
4,1071,"lacroix","Effet de serre",0.00496099972985052
7,1069,"lacroix","Effet de serre",0.00486533089690808
11,830,"lacroix","Effet de serre",0.00478273289277757
13,1139,"lacroix","Effet de serre",0.00471877806583583
5,1283,"lacroix","Effet de serre",0.00467896377161682
5,1083,"lacroix","Effet de serre",0.00464929944035725
2,1089,"lacroix","Effet de serre",0.00461327923431777
4,1202,"lacroix","Effet de serre",0.00457263642161128
2,1095,"lacroix","Effet de serre",0.0045290844191859
2,1138,"lacroix","Effet de serre",0.00448430969257218
3,1183,"lacroix","Effet de serre",0.00443996764651672
4,1075,"lacroix","Effet de serre",0.00439768150809867
3,1152,"lacroix","Effet de serre",0.00435904420413951
4,1066,"lacroix","Effet de serre",0.00432562323464698
1,811,"lacroix","Effet de serre",0.00429896854369525
8,1279,"lacroix","Effet de serre",0.00428062338854451
4,1393,"lacroix","Effet de serre",0.00426930367850163
6,1117,"lacroix","Effet de serre",0.0042625263577724
6,1171,"lacroix","Effet de serre",0.00426004519313626
6,1358,"lacroix","Effet de serre",0.00426162092509935
3,1335,"lacroix","Effet de serre",0.00426702011935435
1,1434,"lacroix","Effet de serre",0.00427601408279886
11,1327,"lacroix","Effet de serre",0.0042883778442012
4,1268,"lacroix","Effet de serre",0.00430388919958859
10,1373,"lacroix","Effet de serre",0.00432232782241911
8,1105,"lacroix","Effet de serre",0.00434347443858696
1,1240,"lacroix","Effet de serre",0.00436711006629945
7,1395,"lacroix","Effet de serre",0.0043963045178803
9,1430,"lacroix","Effet de serre",0.00443354588818281
6,1304,"lacroix","Effet de serre",0.00447774357398532
10,1384,"lacroix","Effet de serre",0.004527800892648
7,1418,"lacroix","Effet de serre",0.00458260686664199
11,1337,"lacroix","Effet de serre",0.00464102958705937
3,1405,"lacroix","Effet de serre",0.00470191115578383
5,1420,"lacroix","Effet de serre",0.00476406420560454
4,1377,"lacroix","Effet de serre",0.004826269997249
7,1416,"lacroix","Effet de serre",0.00488727809209953
15,1091,"lacroix","Effet de serre",0.00494580759924819
1,1165,"lacroix","Effet de serre",0.0050100797723601
8,1473,"lacroix","Effet de serre",0.00508741066980272
2,1424,"lacroix","Effet de serre",0.00517510862944495
12,1323,"lacroix","Effet de serre",0.00527041507373877
10,1469,"lacroix","Effet de serre",0.00537048078595243
4,1604,"lacroix","Effet de serre",0.00547235073811869
5,1476,"lacroix","Effet de serre",0.00557295746180144
4,1598,"lacroix","Effet de serre",0.00566912295058645
4,1364,"lacroix","Effet de serre",0.00575756908237427
10,1466,"lacroix","Effet de serre",0.00583493655022242
6,1538,"lacroix","Effet de serre",0.00589781229277305
5,1279,"lacroix","Effet de serre",0.00595555990891819
3,1330,"lacroix","Effet de serre",0.00601892227951544
11,1564,"lacroix","Effet de serre",0.0060865180887706
13,1544,"lacroix","Effet de serre",0.00615693840206973
15,1522,"lacroix","Effet de serre",0.00622874288474849
5,1495,"lacroix","Effet de serre",0.00630045777601643
22,1684,"lacroix","Effet de serre",0.00637057561643425
26,1508,"lacroix","Effet de serre",0.00643755672720754
9,1661,"lacroix","Effet de serre",0.00649983243957261
8,1622,"lacroix","Effet de serre",0.00655581007271496
12,1630,"lacroix","Effet de serre",0.00660387965898772
19,1886,"lacroix","Effet de serre",0.00665388630956229
9,1551,"lacroix","Effet de serre",0.00671461473064401
7,1462,"lacroix","Effet de serre",0.00678282978760608
22,1601,"lacroix","Effet de serre",0.0068552445168731
21,1777,"lacroix","Effet de serre",0.00692850647982353
11,1634,"lacroix","Effet de serre",0.00699919247375566
26,1515,"lacroix","Effet de serre",0.00706381159210399
17,1796,"lacroix","Effet de serre",0.007118816625716
3,1762,"lacroix","Effet de serre",0.007160623798261
